Quarter,GDP,Brent,Gasoline,CPI,Energy_CPI,Brent_pct,Gas_pct,CPI_inf,Energy_inf,GDP_growth
2010-Q2,16743.162,78.50800937950937,2.8053166666666667,217.29733333333334,206.538,0.02962734877397666,0.03509581088726543,-3.526947411680581e-4,-0.01922099794699539,0.009675861183124024
2010-Q3,16872.266,76.82000721500722,2.7211833333333333,217.93433333333334,208.493,-0.021501018531017824,-0.02999067247310172,0.0029314671755444888,0.00946557050034369,0.007710849360473171
2010-Q4,16960.864,86.462113997114,2.8841666666666668,219.699,221.112,0.1255155672547652,0.059894286186769286,0.00809724030021286,0.06052481378271701,0.005251102608268665
2011-Q1,16920.632,104.96109801678108,3.289016666666667,222.04366666666667,233.80166666666668,0.2139547966671802,0.14036983530771452,0.010672177236431102,0.05739022154684803,-0.0023720489710901127
2011-Q2,17035.114,117.36037277537278,3.7952333333333335,224.56833333333333,248.085,0.11813209839524852,0.1539112500696762,0.011370135904199108,0.06109166601321636,0.0067658229314366825
2011-Q3,17031.313,113.342284992785,3.633633333333333,226.03266666666667,247.20566666666667,-0.03423717637876278,-0.04257972720166536,0.006520658151564884,-0.003544484081396848,-2.2312735917140447e-4
2011-Q4,17222.583,109.39619841269841,3.3658333333333332,227.04733333333334,245.88266666666667,-0.03481566107775025,-0.0737003366694493,0.004489026659863393,-0.00535181906563631,0.011230490567579965
2012-Q1,17367.01,118.4861515151515,3.603666666666667,228.326,247.83866666666665,0.08309203824580025,0.07066105471651407,0.005631718496289961,0.007955013773507158,0.00838590819971663
2012-Q2,17444.525,108.30563492063492,3.7237999999999998,228.808,242.46,-0.08592157365508446,0.03333641661270925,0.0021110167041860084,-0.021702290199538288,0.004463347461653111
2012-Q3,17469.65,109.61278086520649,3.6697333333333333,229.841,243.84733333333332,0.012069048351264877,-0.014519218719229454,0.004514702283137106,0.005721906018862244,0.0014402799732293747
2012-Q4,17489.852,110.08781366459627,3.5025833333333334,231.36933333333334,249.84799999999998,0.004333735497267677,-0.045548268720706275,0.0066495243813478044,0.024608293167036166,0.0011564055376036553
2013-Q1,17662.4,112.49484210526316,3.5665833333333334,232.29933333333335,249.10533333333333,0.02186462207343287,0.018272227641502825,0.004019547390319733,-0.002972473930816566,0.009865606638638447
2013-Q2,17709.671,102.57543939393939,3.60365,232.045,241.21733333333333,-0.08817651125766313,0.010392766186125835,-0.0010948517573591277,-0.031665319623827126,0.0026763633481292626
2013-Q3,17860.45,110.27004545454545,3.5657166666666664,233.3,243.52133333333333,0.07501411747362874,-0.010526364473057437,0.005408433708979032,0.009551552403641583,0.00851393569084391
2013-Q4,18016.147,109.2083961352657,3.2876333333333334,234.16266666666667,243.46833333333333,-0.0096277217888458555,-0.07798806224087718,0.0036976710958707137,-2.1764006986380036e-4,0.008717417534272576
2014-Q1,17953.974,108.16640198982304,3.40065,235.621,250.07533333333333,-0.009541337317618304,0.03437629906011419,0.006227864390566218,0.0271369993359849,-0.0034509598528477126
2014-Q2,18185.911,109.69652236652237,3.6750333333333334,236.87233333333333,249.597,0.014145985708605702,0.08068555521248388,0.005310788653529741,-0.0019127569559038715,0.012918421292132942
2014-Q3,18406.941,101.82256854256853,3.501316666666667,237.47833333333332,245.351,-0.07177942977668039,-0.04726941252233541,0.002558340146661342,-0.017011422412929633,0.012153914093167906
2014-Q4,18500.031,76.39937070938215,2.8751166666666665,236.88833333333335,228.20433333333332,-0.2496813643289485,-0.178847005174244,-0.002484437176724752,-0.06988627177662476,0.0050573313621204985
2015-Q1,18666.621,53.91348484848485,2.2652,235.35500000000002,202.90133333333333,-0.29432030201442416,-0.21213631910589126,-0.006472810677323304,-0.1108787008134523,0.009004849775657187
